,logp,tpsa,sub_similarity,qed,hba,hbd,gasa_score
0,2.943500000000001,9.72,0.003861003861003861,0.7973644314246208,3,0,0.9951937794685364
1,2.8801000000000014,9.72,0.023166023166023165,0.7904753591378048,3,0,0.07172872126102448
2,4.079700000000003,9.72,0.011583011583011582,0.8346171270046374,3,0,0.4694271683692932
3,3.5488000000000017,9.72,0.023166023166023165,0.7176249505468983,3,0,0.8517757058143616
4,2.799900000000001,15.71,0.003861003861003861,0.80233075507908,3,0,0.994955837726593
5,3.557100000000003,9.72,0.02702702702702703,0.8031483518857565,3,0,0.9851287603378296
6,3.0703000000000014,9.72,0.003861003861003861,0.7160911289357704,3,0,0.9848650693893433
7,2.7791000000000015,9.72,0.023166023166023165,0.8271535589655127,3,0,0.9958563446998596
8,2.844520000000002,9.72,0.003861003861003861,0.8271306923993601,3,0,0.990918755531311
9,3.482300000000002,3.24,0.023166023166023165,0.7277889318148565,2,0,0.5914885401725769
10,3.0671000000000017,9.72,0.003861003861003861,0.8265084734187094,3,0,0.997221827507019
11,3.069700000000002,9.72,0.015444015444015444,0.8257070727982828,3,0,0.9821373820304871
12,3.012520000000002,15.71,0.02702702702702703,0.7779318332029833,3,0,0.20184217393398285
13,3.1940000000000017,9.72,0.007722007722007722,0.6790688516178479,2,0,0.01796400360763073
14,2.705000000000001,9.72,0.015444015444015444,0.7742738541382266,3,0,0.37412622570991516
15,2.8904000000000014,9.72,0.007722007722007722,0.8270958243921714,3,0,0.14655007421970367
16,3.0227000000000013,9.72,0.015444015444015444,0.7463950325330345,3,0,0.9725767970085144
17,2.7216200000000015,9.72,0.003861003861003861,0.7994075737066314,3,0,0.7443474531173706
18,3.056000000000001,9.72,0.05405405405405406,0.8416083705825291,3,0,0.951510488986969
19,2.8354000000000017,9.72,0.04633204633204633,0.856548993614712,3,0,0.8962362408638
20,2.715700000000001,9.72,0.007722007722007722,0.8302937645053061,3,0,0.025082021951675415
21,2.9628000000000014,9.72,0.007722007722007722,0.8433735260252534,3,0,0.9954679012298584
22,2.943500000000001,9.72,0.003861003861003861,0.8253253421857816,3,0,0.995591402053833
23,2.6355000000000013,15.71,0.007722007722007722,0.8524950938316215,3,0,0.7527479529380798
